Date,VTI,VXUS,VMLUX,VWIUX,VWLUX
9/14/2009,53.36,,11.01,13.52,11.03
9/15/2009,53.62,,11.01,13.54,11.04
9/16/2009,54.46,,11.02,13.56,11.07
9/17/2009,54.36,,11.03,13.6,11.11
9/18/2009,54.44,,11.04,13.63,11.14
9/21/2009,54.29,,11.05,13.64,11.14
9/22/2009,54.61,,11.06,13.67,11.17
9/23/2009,54.05,,11.06,13.68,11.19
9/24/2009,53.23,,11.06,13.69,11.2
9/25/2009,52.89,,11.06,13.71,11.22
9/28/2009,53.88,,11.06,13.71,11.22
9/29/2009,53.79,,11.06,13.71,11.23
9/30/2009,53.59,,11.06,13.72,11.25
10/1/2009,52.17,,11.06,13.73,11.26
10/2/2009,51.86,,11.06,13.73,11.27
10/5/2009,52.66,,11.06,13.73,11.27
10/6/2009,53.44,,11.05,13.7,11.25
10/7/2009,53.56,,11.05,13.67,11.22
10/8/2009,54.03,,11.03,13.61,11.17
10/9/2009,54.4,,11.02,13.58,11.14
10/12/2009,54.6,,11.02,13.57,11.13
10/13/2009,54.45,,11.00,13.5,11.08
10/14/2009,55.42,,10.97,13.42,11.01
10/15/2009,55.61,,10.97,13.41,11
10/16/2009,55.2,,10.97,13.42,11
10/19/2009,55.65,,10.97,13.41,11
10/20/2009,55.31,,10.97,13.41,10.99
10/21/2009,54.77,,10.97,13.41,10.99
10/22/2009,55.36,,10.97,13.41,10.99
10/23/2009,54.65,,10.97,13.41,10.99
10/26/2009,54.03,,10.97,13.4,10.98
10/27/2009,53.74,,10.97,13.39,10.97
10/28/2009,52.57,,10.97,13.39,10.95
10/29/2009,53.63,,10.97,13.38,10.93
10/30/2009,52.18,,10.97,13.38,10.92
11/2/2009,52.47,,10.97,13.38,10.92
11/3/2009,52.71,,10.97,13.38,10.91
11/4/2009,52.8,,10.97,13.38,10.91
11/5/2009,53.81,,10.98,13.38,10.91
11/6/2009,53.95,,10.98,13.38,10.9
11/9/2009,55.16,,10.99,13.38,10.9
11/10/2009,55.18,,10.99,13.38,10.9
11/11/2009,55.46,,10.99,13.38,10.9
11/12/2009,54.84,,11.00,13.41,10.9
11/13/2009,55.16,,11.01,13.41,10.9
11/16/2009,55.99,,11.01,13.42,10.9
11/17/2009,56.05,,11.02,13.43,10.9
11/18/2009,56.01,,11.03,13.44,10.91
11/19/2009,55.21,,11.04,13.46,10.92
11/20/2009,55.04,,11.04,13.47,10.93
11/23/2009,55.69,,11.04,13.47,10.92
11/24/2009,55.73,,11.05,13.48,10.93
11/25/2009,55.95,,11.05,13.48,10.93
11/27/2009,55.01,,11.05,13.49,10.94
11/30/2009,55.15,,11.05,13.49,10.94
12/1/2009,55.83,,11.06,13.51,10.96
12/2/2009,55.99,,11.07,13.54,10.98
12/3/2009,55.49,,11.08,13.55,10.99
12/4/2009,55.9,,11.08,13.54,10.99
12/7/2009,55.83,,11.08,13.55,10.99
12/8/2009,55.25,,11.08,13.56,11.01
12/9/2009,55.43,,11.08,13.55,11.02
12/10/2009,55.71,,11.07,13.53,11.01
12/11/2009,55.99,,11.06,13.52,11
12/14/2009,56.41,,11.06,13.52,11
12/15/2009,56.17,,11.06,13.5,10.99
12/16/2009,56.32,,11.05,13.5,10.99
12/17/2009,55.68,,11.05,13.51,11
12/18/2009,56.02,,11.05,13.51,11
12/21/2009,56.57,,11.05,13.51,11
12/22/2009,56.5,,11.04,13.48,10.98
12/23/2009,56.69,,11.04,13.48,10.98
12/24/2009,56.98,,11.04,13.48,10.98
12/28/2009,57.05,,11.04,13.47,10.98
12/29/2009,56.95,,11.04,13.47,10.98
12/30/2009,56.93,,11.04,13.47,10.98
12/31/2009,56.37,,11.04,13.47,10.98
1/4/2010,57.31,,11.03,13.46,10.97
1/5/2010,57.53,,11.04,13.46,10.99
1/6/2010,57.61,,11.04,13.47,10.99
1/7/2010,57.85,,11.04,13.47,10.99
1/8/2010,58.04,,11.04,13.47,10.99
1/11/2010,58.12,,11.04,13.47,10.99
1/12/2010,57.52,,11.04,13.48,11
1/13/2010,58.06,,11.05,13.49,11
1/14/2010,58.16,,11.05,13.49,11
1/15/2010,57.5,,11.05,13.49,11.01
1/19/2010,58.26,,11.05,13.49,11.01
1/20/2010,57.72,,11.05,13.49,11.01
1/21/2010,56.66,,11.05,13.5,11.02
1/22/2010,55.41,,11.05,13.5,11.02
1/25/2010,55.65,,11.05,13.49,11.01
1/26/2010,55.4,,11.05,13.49,11
1/27/2010,55.67,,11.06,13.49,10.98
1/28/2010,55.01,,11.06,13.49,10.98
1/29/2010,54.36,,11.06,13.5,10.98
2/1/2010,55.19,,11.06,13.5,10.98
2/2/2010,55.9,,11.07,13.52,11
2/3/2010,55.62,,11.07,13.52,11
2/4/2010,53.89,,11.08,13.55,11.03
2/5/2010,53.98,,11.08,13.57,11.03
2/8/2010,53.56,,11.08,13.56,11.03
2/9/2010,54.27,,11.08,13.56,11.02
2/10/2010,54.19,,11.08,13.56,11.02
2/11/2010,54.77,,11.08,13.56,11.02
2/12/2010,54.77,,11.09,13.56,11.02
2/16/2010,55.69,,11.09,13.56,11.02
2/17/2010,56,,11.09,13.56,11.02
2/18/2010,56.32,,11.09,13.55,11.01
2/19/2010,56.52,,11.09,13.55,11
2/22/2010,56.43,,11.09,13.55,11
2/23/2010,55.75,,11.09,13.56,11.01
2/24/2010,56.25,,11.09,13.57,11.02
2/25/2010,56.23,,11.09,13.58,11.03
2/26/2010,56.23,,11.10,13.59,11.03
3/1/2010,56.9,,11.10,13.59,11.03
3/2/2010,57.08,,11.10,13.59,11.03
3/3/2010,57.15,,11.11,13.6,11.04
3/4/2010,57.3,,11.12,13.62,11.05
3/5/2010,58.21,,11.11,13.62,11.05
3/8/2010,58.22,,11.11,13.62,11.05
3/9/2010,58.34,,11.12,13.62,11.05
3/10/2010,58.65,,11.12,13.62,11.05
3/11/2010,58.87,,11.12,13.62,11.05
3/12/2010,58.87,,11.11,13.62,11.06
3/15/2010,58.85,,11.11,13.62,11.06
3/16/2010,59.33,,11.11,13.61,11.05
3/17/2010,59.71,,11.11,13.61,11.05
3/18/2010,59.64,,11.11,13.61,11.05
3/19/2010,59.25,,11.11,13.61,11.05
3/22/2010,59.67,,11.10,13.6,11.05
3/23/2010,60.09,,11.10,13.58,11.04
3/24/2010,59.74,,11.08,13.54,11.02
3/25/2010,59.4,,11.05,13.5,10.99
3/26/2010,59.39,,11.04,13.48,10.98
3/29/2010,59.74,,11.03,13.47,10.98
3/30/2010,59.77,,11.03,13.46,10.97
3/31/2010,59.59,,11.03,13.45,10.97
4/1/2010,60.02,,11.03,13.45,10.97
4/5/2010,60.6,,11.02,13.44,10.97
4/6/2010,60.77,,11.02,13.44,10.96
4/7/2010,60.45,,11.01,13.43,10.96
4/8/2010,60.59,,11.02,13.44,10.97
4/9/2010,61,,11.02,13.44,10.97
4/12/2010,61.14,,11.02,13.45,10.97
4/13/2010,61.2,,11.02,13.46,10.98
4/14/2010,61.95,,11.03,13.48,10.99
4/15/2010,62.03,,11.03,13.49,11
4/16/2010,61.06,,11.03,13.5,11.01
4/19/2010,61.22,,11.03,13.5,11.01
4/20/2010,61.8,,11.04,13.51,11.01
4/21/2010,61.75,,11.04,13.53,11.03
4/22/2010,62.05,,11.04,13.54,11.04
4/23/2010,62.47,,11.04,13.53,11.04
4/26/2010,62.25,,11.04,13.54,11.04
4/27/2010,60.75,,11.05,13.56,11.06
4/28/2010,61.15,,11.05,13.55,11.06
4/29/2010,61.95,,11.05,13.55,11.06
4/30/2010,60.89,,11.05,13.55,11.06
5/3/2010,61.71,,11.04,13.54,11.05
5/4/2010,60.21,,11.04,13.54,11.06
5/5/2010,59.72,,11.04,13.55,11.06
5/6/2010,57.71,,11.04,13.55,11.07
5/7/2010,56.62,,11.04,13.55,11.06
5/10/2010,59.22,,11.04,13.54,11.05
5/11/2010,59.17,,11.04,13.54,11.05
5/12/2010,60.12,,11.04,13.54,11.05
5/13/2010,59.4,,11.04,13.54,11.05
5/14/2010,58.33,,11.05,13.56,11.06
5/17/2010,58.37,,11.05,13.56,11.06
5/18/2010,57.54,,11.05,13.56,11.07
5/19/2010,57.13,,11.06,13.58,11.08
5/20/2010,54.91,,11.06,13.59,11.09
5/21/2010,55.71,,11.07,13.6,11.09
5/24/2010,55.01,,11.07,13.6,11.1
5/25/2010,55.01,,11.08,13.62,11.11
5/26/2010,54.78,,11.08,13.62,11.11
5/27/2010,56.7,,11.07,13.61,11.09
5/28/2010,56.09,,11.07,13.61,11.09
6/1/2010,54.93,,11.07,13.61,11.09
6/2/2010,56.36,,11.07,13.61,11.09
6/3/2010,56.66,,11.07,13.59,11.07
6/4/2010,54.67,,11.07,13.59,11.08
6/7/2010,53.78,,11.07,13.59,11.07
6/8/2010,54.24,,11.07,13.59,11.07
6/9/2010,53.99,,11.06,13.58,11.07
6/10/2010,55.65,,11.05,13.54,11.04
6/11/2010,55.99,,11.05,13.54,11.04
6/14/2010,56,,11.04,13.51,11.02
6/15/2010,57.26,,11.04,13.5,11
6/16/2010,57.2,,11.04,13.5,11
6/17/2010,57.3,,11.04,13.5,11
6/18/2010,57.34,,11.04,13.5,11
6/21/2010,57.12,,11.04,13.5,11
6/22/2010,56.14,,11.04,13.5,11
6/23/2010,55.92,,11.04,13.51,11.01
6/24/2010,54.77,,11.05,13.52,11.01
6/25/2010,55.05,,11.05,13.52,11.01
6/28/2010,54.87,,11.05,13.54,11.01
6/29/2010,53.14,,11.06,13.55,11.02
6/30/2010,52.56,,11.07,13.57,11.03
7/1/2010,52.33,,11.08,13.58,11.04
7/2/2010,52.08,,11.08,13.59,11.05
7/6/2010,52.24,,11.08,13.59,11.05
7/7/2010,53.94,,11.09,13.62,11.06
7/8/2010,54.47,,11.09,13.62,11.06
7/9/2010,54.89,,11.09,13.62,11.07
7/12/2010,54.91,,11.09,13.63,11.07
7/13/2010,55.81,,11.10,13.63,11.07
7/14/2010,55.8,,11.11,13.64,11.08
7/15/2010,55.85,,11.11,13.66,11.09
7/16/2010,54.23,,11.11,13.66,11.09
7/19/2010,54.54,,11.12,13.67,11.1
7/20/2010,55.17,,11.12,13.68,11.11
7/21/2010,54.48,,11.13,13.7,11.12
7/22/2010,55.69,,11.13,13.7,11.12
7/23/2010,56.26,,11.13,13.7,11.12
7/26/2010,56.95,,11.13,13.7,11.12
7/27/2010,56.88,,11.14,13.71,11.13
7/28/2010,56.48,,11.14,13.71,11.13
7/29/2010,56.19,,11.14,13.71,11.13
7/30/2010,56.25,,11.14,13.71,11.13
8/2/2010,57.46,,11.14,13.71,11.13
8/3/2010,57.15,,11.14,13.72,11.14
8/4/2010,57.6,,11.14,13.73,11.14
8/5/2010,57.48,,11.14,13.74,11.15
8/6/2010,57.27,,11.15,13.75,11.16
8/9/2010,57.57,,11.15,13.75,11.16
8/10/2010,57.21,,11.15,13.77,11.18
8/11/2010,55.52,,11.15,13.8,11.2
8/12/2010,55.21,,11.16,13.82,11.22
8/13/2010,55,,11.16,13.83,11.23
8/16/2010,54.95,,11.16,13.84,11.24
8/17/2010,55.73,,11.17,13.86,11.26
8/18/2010,55.86,,11.18,13.89,11.27
8/19/2010,54.88,,11.18,13.9,11.29
8/20/2010,54.69,,11.18,13.92,11.3
8/23/2010,54.4,,11.18,13.92,11.31
8/24/2010,53.62,,11.20,13.96,11.34
8/25/2010,53.79,,11.20,13.99,11.37
8/26/2010,53.46,,11.20,13.99,11.37
8/27/2010,54.38,,11.20,13.98,11.36
8/30/2010,53.59,,11.20,13.98,11.36
8/31/2010,53.6,,11.20,13.99,11.37
9/1/2010,55.17,,11.20,13.98,11.36
9/2/2010,55.75,,11.20,13.98,11.36
9/3/2010,56.49,,11.19,13.95,11.34
9/7/2010,55.88,,11.19,13.94,11.33
9/8/2010,56.17,,11.18,13.92,11.32
9/9/2010,56.45,,11.18,13.89,11.31
9/10/2010,56.69,,11.17,13.87,11.3
9/13/2010,57.41,,11.16,13.87,11.3
9/14/2010,57.4,,11.16,13.87,11.3
9/15/2010,57.59,,11.16,13.88,11.3
9/16/2010,57.57,,11.16,13.87,11.29
9/17/2010,57.6,,11.16,13.87,11.29
9/20/2010,58.55,,11.16,13.87,11.29
9/21/2010,58.41,,11.16,13.88,11.3
9/22/2010,58.1,,11.17,13.9,11.32
9/23/2010,57.6,,11.17,13.92,11.33
9/24/2010,58.52,,11.17,13.92,11.33
9/27/2010,58.27,,11.17,13.91,11.33
9/28/2010,58.6,,11.17,13.91,11.33
9/29/2010,58.5,,11.17,13.91,11.33
9/30/2010,58.37,,11.16,13.89,11.32
10/1/2010,58.63,,11.15,13.87,11.3
10/4/2010,58.11,,11.14,13.85,11.29
10/5/2010,59.32,,11.14,13.84,11.29
10/6/2010,59.14,,11.15,13.86,11.3
10/7/2010,59.18,,11.16,13.88,11.32
10/8/2010,59.58,,11.16,13.9,11.33
10/11/2010,59.67,,11.16,13.9,11.33
10/12/2010,59.88,,11.17,13.9,11.33
10/13/2010,60.35,,11.16,13.9,11.32
10/14/2010,60.19,,11.16,13.9,11.32
10/15/2010,60.24,,11.16,13.88,11.31
10/18/2010,60.57,,11.16,13.88,11.31
10/19/2010,59.69,,11.16,13.88,11.31
10/20/2010,60.29,,11.16,13.87,11.31
10/21/2010,60.39,,11.16,13.87,11.31
10/22/2010,60.57,,11.16,13.87,11.31
10/25/2010,60.77,,11.16,13.87,11.31
10/26/2010,60.76,,11.15,13.82,11.28
10/27/2010,60.64,,11.14,13.79,11.25
10/28/2010,60.64,,11.15,13.79,11.25
10/29/2010,60.72,,11.15,13.8,11.25
11/1/2010,60.73,,11.15,13.8,11.25
11/2/2010,61.21,,11.15,13.79,11.25
11/3/2010,61.46,,11.15,13.79,11.24
11/4/2010,62.66,,11.16,13.81,11.24
11/5/2010,62.94,,11.16,13.8,11.24
11/8/2010,62.86,,11.15,13.8,11.22
11/9/2010,62.37,,11.15,13.75,11.17
11/10/2010,62.64,,11.15,13.72,11.14
11/11/2010,62.47,,11.15,13.72,11.14
11/12/2010,61.68,,11.14,13.69,11.1
11/15/2010,61.59,,11.11,13.6,11.02
11/16/2010,60.61,,11.06,13.46,10.9
11/17/2010,60.71,,11.04,13.39,10.79
11/18/2010,61.57,,11.04,13.4,10.82
11/19/2010,61.81,,11.06,13.46,10.88
11/22/2010,61.82,,11.06,13.48,10.9
11/23/2010,60.94,,11.07,13.5,10.93
11/24/2010,61.92,,11.07,13.5,10.93
11/26/2010,61.5,,11.07,13.5,10.93
11/29/2010,61.41,,11.07,13.5,10.93
11/30/2010,61.03,,11.07,13.52,10.95
12/1/2010,62.34,,11.07,13.51,10.93
12/2/2010,63.14,,11.07,13.49,10.92
12/3/2010,63.34,,11.07,13.49,10.92
12/6/2010,63.32,,11.07,13.5,10.92
12/7/2010,63.39,,11.06,13.46,10.87
12/8/2010,63.57,,11.04,13.38,10.78
12/9/2010,63.8,,11.04,13.38,10.79
12/10/2010,64.21,,11.04,13.37,10.77
12/13/2010,64.23,,11.02,13.32,10.72
12/14/2010,64.25,,11.00,13.22,10.61
12/15/2010,63.97,,11.00,13.2,10.6
12/16/2010,64.35,,10.99,13.22,10.63
12/17/2010,64.47,,11.00,13.27,10.69
12/20/2010,64.64,,11.00,13.27,10.69
12/21/2010,65.03,,11.00,13.28,10.7
12/22/2010,64.93,,11.00,13.28,10.7
12/23/2010,64.84,,11.00,13.28,10.7
12/27/2010,64.88,,11.00,13.28,10.7
12/28/2010,64.94,,11.00,13.28,10.69
12/29/2010,65.04,,11.00,13.27,10.69
12/30/2010,64.96,,11.00,13.27,10.68
12/31/2010,64.93,,11.00,13.27,10.68
1/3/2011,65.6,,11.00,13.28,10.69
1/4/2011,65.47,,11.00,13.29,10.69
1/5/2011,65.83,,11.00,13.28,10.67
1/6/2011,65.68,,10.99,13.26,10.65
1/7/2011,65.53,,10.99,13.25,10.64
1/10/2011,65.58,,10.99,13.25,10.63
1/11/2011,65.84,,10.99,13.22,10.6
1/12/2011,66.43,,10.98,13.17,10.54
1/13/2011,66.33,,10.97,13.12,10.47
1/14/2011,66.76,,10.96,13.06,10.4
1/18/2011,66.93,,10.95,13.04,10.39
1/19/2011,66.13,,10.95,13.07,10.42
1/20/2011,65.93,,10.96,13.08,10.43
1/21/2011,66.04,,10.96,13.09,10.46
1/24/2011,66.41,,10.96,13.09,10.47
1/25/2011,66.45,,10.96,13.13,10.5
1/26/2011,66.83,,10.96,13.13,10.51
1/27/2011,67.03,,10.96,13.13,10.52
1/28/2011,65.83,49.33,10.96,13.14,10.53
1/31/2011,66.26,49.88,10.96,13.14,10.53
2/1/2011,67.35,50.95,10.96,13.13,10.51
2/2/2011,67.27,50.69,10.96,13.13,10.51
2/3/2011,67.42,50.78,10.96,13.13,10.5
2/4/2011,67.61,50.75,10.96,13.11,10.47
2/7/2011,68.06,50.89,10.96,13.1,10.47
2/8/2011,68.4,50.97,10.96,13.1,10.47
2/9/2011,68.22,50.66,10.96,13.1,10.47
2/10/2011,68.3,50.19,10.96,13.11,10.48
2/11/2011,68.75,50.38,10.96,13.12,10.5
2/14/2011,68.93,50.5,10.96,13.13,10.5
2/15/2011,68.71,50.34,10.97,13.15,10.53
2/16/2011,69.16,50.97,10.97,13.18,10.56
2/17/2011,69.41,51.18,10.98,13.21,10.59
2/18/2011,69.54,51.27,10.98,13.22,10.59
2/22/2011,68.05,49.99,10.98,13.24,10.61
2/23/2011,67.48,49.94,10.98,13.26,10.63
2/24/2011,67.49,50.01,10.99,13.28,10.64
2/25/2011,68.34,50.58,10.99,13.3,10.65
2/28/2011,68.71,51.04,10.99,13.3,10.65
3/1/2011,67.55,50.46,10.99,13.31,10.65
3/2/2011,67.69,50.83,10.99,13.31,10.66
3/3/2011,68.92,51.42,10.99,13.3,10.65
3/4/2011,68.46,51.08,10.99,13.3,10.64
3/7/2011,67.84,50.74,10.99,13.3,10.64
3/8/2011,68.45,50.92,10.99,13.29,10.63
3/9/2011,68.35,50.86,10.99,13.29,10.63
3/10/2011,67.04,49.6,10.98,13.29,10.63
3/11/2011,67.49,49.78,10.99,13.29,10.63
3/14/2011,67.08,49.06,10.99,13.29,10.63
3/15/2011,66.37,48.2,11.00,13.34,10.66
3/16/2011,65.22,46.86,11.00,13.35,10.68
3/17/2011,65.97,48.06,11.00,13.34,10.67
3/18/2011,66.28,48.8,11.00,13.34,10.67
3/21/2011,67.32,49.85,11.00,13.32,10.65
3/22/2011,67.1,49.73,11.00,13.31,10.65
3/23/2011,67.26,49.95,11.00,13.31,10.65
3/24/2011,67.9,50.45,11.00,13.29,10.63
3/25/2011,67.86,50.13,11.00,13.28,10.63
3/28/2011,67.7,49.9,11.00,13.27,10.62
3/29/2011,68.2,50.3,11.00,13.26,10.61
3/30/2011,68.71,50.97,10.99,13.23,10.59
3/31/2011,68.71,50.91,10.98,13.22,10.58
4/1/2011,69.04,51.36,10.98,13.21,10.58
4/4/2011,69.1,51.63,10.98,13.21,10.57
4/5/2011,69.14,51.43,10.98,13.2,10.57
4/6/2011,69.32,51.81,10.98,13.2,10.56
4/7/2011,69.12,51.55,10.98,13.2,10.56
4/8/2011,68.83,51.94,10.98,13.19,10.55
4/11/2011,68.58,51.62,10.98,13.19,10.55
4/12/2011,68,51.13,10.98,13.2,10.57
4/13/2011,68.04,51.34,10.99,13.21,10.57
4/14/2011,68.08,51.46,10.99,13.23,10.59
4/15/2011,68.41,51.43,11.00,13.24,10.6
4/18/2011,67.59,50.51,10.99,13.25,10.6
4/19/2011,67.98,50.97,11.00,13.27,10.62
4/20/2011,68.97,52.17,11.01,13.29,10.63
4/21/2011,69.31,52.39,11.01,13.31,10.64
4/25/2011,69.24,52.35,11.01,13.32,10.66
4/26/2011,69.85,52.76,11.02,13.34,10.67
4/27/2011,70.31,53.21,11.02,13.35,10.68
4/28/2011,70.52,53.31,11.03,13.38,10.71
4/29/2011,70.7,53.55,11.03,13.39,10.72
5/2/2011,70.58,53.46,11.03,13.38,10.71
5/3/2011,70.19,52.92,11.03,13.4,10.73
5/4/2011,69.67,52.36,11.04,13.42,10.76
5/5/2011,69.11,51.43,11.04,13.45,10.79
5/6/2011,69.41,51.63,11.04,13.46,10.79
5/9/2011,69.78,51.92,11.04,13.46,10.79
5/10/2011,70.4,52.4,11.05,13.47,10.8
5/11/2011,69.68,51.45,11.06,13.49,10.82
5/12/2011,70.01,51.64,11.07,13.51,10.84
5/13/2011,69.37,50.78,11.08,13.53,10.86
5/16/2011,68.89,50.64,11.08,13.54,10.86
5/17/2011,68.83,50.74,11.08,13.56,10.88
5/18/2011,69.49,51.27,11.09,13.57,10.89
5/19/2011,69.66,51.35,11.09,13.56,10.89
5/20/2011,69.14,50.8,11.09,13.56,10.88
5/23/2011,68.26,49.85,11.09,13.55,10.88
5/24/2011,68.19,50.11,11.09,13.55,10.88
5/25/2011,68.47,50.36,11.08,13.55,10.88
5/26/2011,68.88,50.8,11.08,13.55,10.88
5/27/2011,69.2,51.18,11.08,13.55,10.88
5/31/2011,69.95,51.94,11.08,13.55,10.88
6/1/2011,68.36,50.95,11.09,13.56,10.9
6/2/2011,68.23,51.21,11.09,13.57,10.91
6/3/2011,67.53,51.11,11.09,13.58,10.91
6/6/2011,66.75,50.47,11.09,13.58,10.91
6/7/2011,66.72,50.89,11.09,13.57,10.91
6/8/2011,66.37,50.37,11.09,13.57,10.91
6/9/2011,66.84,50.82,11.09,13.58,10.92
6/10/2011,65.89,49.67,11.09,13.58,10.92
6/13/2011,65.88,49.7,11.09,13.58,10.92
6/14/2011,66.79,50.48,11.09,13.57,10.91
6/15/2011,65.6,49.15,11.09,13.57,10.91
6/16/2011,65.71,48.86,11.09,13.58,10.93
6/17/2011,65.92,49.21,11.09,13.58,10.93
6/20/2011,66.23,49.1,11.09,13.58,10.93
6/21/2011,67.24,50.11,11.09,13.58,10.93
6/22/2011,66.87,49.43,11.09,13.59,10.95
6/23/2011,66.76,49.16,11.09,13.6,10.95
6/24/2011,65.72,48.79,11.09,13.61,10.96
6/27/2011,66.28,49.18,11.09,13.6,10.96
6/28/2011,67.2,49.76,11.09,13.58,10.94
6/29/2011,67.79,50.49,11.08,13.56,10.92
6/30/2011,68.4,51.31,11.08,13.55,10.9
7/1/2011,69.38,51.82,11.08,13.55,10.9
7/5/2011,69.37,51.54,11.08,13.55,10.9
7/6/2011,69.51,51.27,11.08,13.55,10.91
7/7/2011,70.26,51.75,11.07,13.54,10.9
7/8/2011,69.76,51.23,11.08,13.55,10.91
7/11/2011,68.47,49.86,11.08,13.58,10.93
7/12/2011,68.17,49.5,11.10,13.61,10.96
7/13/2011,68.43,50.24,11.10,13.61,10.96
7/14/2011,67.85,49.92,11.10,13.62,10.97
7/15/2011,68.28,50.11,11.10,13.62,10.97
7/18/2011,67.65,49.5,11.10,13.62,10.97
7/19/2011,68.79,50.15,11.10,13.62,10.97
7/20/2011,68.75,50.57,11.10,13.63,10.98
7/21/2011,69.59,51.48,11.11,13.62,10.97
7/22/2011,69.71,51.57,11.11,13.63,10.98
7/25/2011,69.26,51.29,11.11,13.63,10.98
7/26/2011,68.97,51.47,11.11,13.63,10.98
7/27/2011,67.45,50.53,11.11,13.63,10.97
7/28/2011,67.22,50.26,11.11,13.63,10.97
7/29/2011,66.85,50.41,11.12,13.64,10.98
8/1/2011,66.55,50.03,11.12,13.66,11
8/2/2011,64.79,48.7,11.13,13.7,11.04
8/3/2011,65.15,48.76,11.14,13.76,11.1
8/4/2011,61.88,45.62,11.15,13.81,11.14
8/5/2011,61.62,45.95,11.15,13.8,11.14
8/8/2011,57.35,42.68,11.15,13.79,11.12
8/9/2011,60.22,44.96,11.15,13.79,11.12
8/10/2011,57.66,43,11.16,13.82,11.13
8/11/2011,60.3,44.86,11.16,13.81,11.12
8/12/2011,60.7,45.29,11.16,13.81,11.12
8/15/2011,62.02,46.37,11.16,13.81,11.12
8/16/2011,61.43,45.85,11.16,13.81,11.12
8/17/2011,61.44,45.95,11.16,13.81,11.12
8/18/2011,58.7,43.91,11.17,13.85,11.15
8/19/2011,57.65,43.21,11.17,13.85,11.15
8/22/2011,57.66,43.45,11.17,13.84,11.15
8/23/2011,59.64,44.73,11.17,13.83,11.13
8/24/2011,60.49,44.68,11.16,13.79,11.1
8/25/2011,59.48,43.78,11.16,13.79,11.1
8/26/2011,60.47,44.38,11.16,13.79,11.1
8/29/2011,62.36,45.45,11.16,13.79,11.1
8/30/2011,62.53,45.54,11.16,13.79,11.1
8/31/2011,62.78,46.15,11.16,13.79,11.1
9/1/2011,62.07,45.85,11.16,13.8,11.11
9/2/2011,60.37,44.7,11.17,13.83,11.14
9/6/2011,59.99,43.43,11.17,13.86,11.17
9/7/2011,61.78,44.88,11.17,13.86,11.17
9/8/2011,61.04,44.04,11.17,13.87,11.18
9/9/2011,59.45,42.61,11.17,13.88,11.19
9/12/2011,59.87,42.27,11.17,13.88,11.19
9/13/2011,60.47,42.68,11.17,13.88,11.19
9/14/2011,61.33,43.01,11.16,13.87,11.18
9/15/2011,62.4,43.84,11.16,13.85,11.17
9/16/2011,62.7,43.73,11.16,13.85,11.18
9/19/2011,62.04,42.74,11.16,13.86,11.18
9/20/2011,61.82,42.83,11.16,13.86,11.19
9/21/2011,59.81,41.57,11.16,13.87,11.21
9/22/2011,57.97,39.7,11.17,13.94,11.28
9/23/2011,58,40.03,11.17,13.94,11.28
9/26/2011,59.37,40.6,11.16,13.92,11.27
9/27/2011,60.12,41.7,11.15,13.88,11.24
9/28/2011,58.75,40.88,11.14,13.85,11.22
9/29/2011,59.18,41.73,11.13,13.84,11.21
9/30/2011,57.72,40.31,11.13,13.84,11.21
10/3/2011,55.81,39.1,11.13,13.83,11.21
10/4/2011,57.21,39.55,11.12,13.82,11.2
10/5/2011,58.38,40.23,11.09,13.74,11.15
10/6/2011,59.51,41.51,11.07,13.69,11.1
10/7/2011,58.97,41.17,11.06,13.67,11.09
10/10/2011,61,42.68,11.06,13.67,11.09
10/11/2011,61.05,42.48,11.06,13.67,11.08
10/12/2011,61.63,43.57,11.05,13.65,11.07
10/13/2011,61.55,43.43,11.05,13.67,11.08
10/14/2011,62.67,44.07,11.05,13.66,11.08
10/17/2011,61.4,42.79,11.05,13.68,11.09
10/18/2011,62.64,43.68,11.06,13.71,11.12
10/19/2011,61.81,42.81,11.06,13.71,11.12
10/20/2011,62.09,42.8,11.06,13.72,11.12
10/21/2011,63.26,43.83,11.06,13.72,11.12
10/24/2011,64.32,44.74,11.06,13.72,11.12
10/25/2011,63.01,43.96,11.07,13.73,11.13
10/26/2011,63.69,44.55,11.07,13.75,11.14
10/27/2011,65.89,46.75,11.06,13.71,11.11
10/28/2011,65.95,46.38,11.07,13.71,11.11
10/31/2011,64.28,44.44,11.07,13.75,11.13
11/1/2011,62.57,42.94,11.09,13.8,11.18
11/2/2011,63.6,43.79,11.09,13.79,11.17
11/3/2011,64.84,44.81,11.08,13.78,11.16
11/4/2011,64.49,44.2,11.08,13.78,11.16
11/7/2011,64.82,44.56,11.08,13.78,11.16
11/8/2011,65.6,44.98,11.08,13.78,11.15
11/9/2011,63.1,42.62,11.09,13.81,11.17
11/10/2011,63.66,43.16,11.09,13.8,11.16
11/11/2011,64.92,44.2,11.09,13.8,11.16
11/14/2011,64.28,43.53,11.09,13.78,11.15
11/15/2011,64.67,43.66,11.08,13.77,11.13
11/16/2011,63.59,42.54,11.08,13.77,11.14
11/17/2011,62.55,41.92,11.09,13.78,11.14
11/18/2011,62.46,42.03,11.09,13.79,11.16
11/21/2011,61.3,41.11,11.09,13.8,11.16
11/22/2011,61.01,40.7,11.09,13.8,11.17
11/23/2011,59.65,39.67,11.10,13.81,11.17
11/25/2011,59.46,39.44,11.10,13.81,11.17
11/28/2011,61.25,41.23,11.09,13.8,11.15
