Date,VTSAX,VWUAX,VWNAX,VEXRX,VSEQX,VWILX,VTRIX,VTIAX,VUSFX,VMLUX,VWIUX,VWLUX
6/19/2007,37.19,51.07,68.79,77.98,26.66,85.56,45.43,,,10.62,13.07,11.01
6/20/2007,36.7,50.52,67.82,77.19,26.31,84.57,45.11,,,10.62,13.06,10.99
6/21/2007,36.92,50.91,68.17,77.6,26.47,85.13,45.34,,,10.62,13.05,10.98
6/22/2007,36.35,50.43,66.68,76.96,26.28,84.32,44.87,,,10.62,13.05,10.98
6/25/2007,36.19,50.08,66.47,76.42,26.08,84.08,44.72,,,10.63,13.08,11.01
6/26/2007,36.07,49.92,66.25,76.15,25.89,83.84,44.6,,,10.63,13.07,11
6/27/2007,36.43,50.43,66.8,77.22,26.19,84.24,44.79,,,10.63,13.09,11.02
6/28/2007,36.43,50.47,66.85,77.3,26.26,84.5,44.82,,,10.63,13.08,11.01
6/29/2007,36.36,50.25,66.86,77.06,26.17,85.09,45.12,,,10.64,13.1,11.04
7/2/2007,36.77,50.8,67.58,77.92,26.56,86.29,45.73,,,10.64,13.11,11.05
7/3/2007,36.9,51.08,67.74,78.18,26.63,86.82,46,,,10.64,13.1,11.03
7/5/2007,36.94,51.21,67.77,78.42,26.67,86.9,45.93,,,10.63,13.07,11
7/6/2007,37.08,51.51,67.92,78.78,26.82,87.25,46.25,,,10.62,13.06,10.98
7/9/2007,37.12,51.59,67.91,78.88,26.85,87.7,46.56,,,10.63,13.07,10.99
7/10/2007,36.58,51.04,66.85,77.7,26.38,86.83,46.08,,,10.64,13.1,11.03
7/11/2007,36.78,51.41,67.14,78.06,26.47,87.36,46.3,,,10.64,13.09,11.01
7/12/2007,37.45,52.31,68.32,79.25,26.89,88.83,47.15,,,10.63,13.08,11
7/13/2007,37.57,52.53,68.64,79.32,26.96,88.85,47.22,,,10.63,13.09,11.01
7/16/2007,37.46,52.53,68.35,78.83,26.79,88.46,47,,,10.64,13.1,11.02
7/17/2007,37.46,52.57,68.44,78.9,26.83,88.07,46.86,,,10.64,13.09,11.01
7/18/2007,37.38,52.47,68.28,78.61,26.74,87.66,46.58,,,10.65,13.1,11.03
7/19/2007,37.56,52.67,68.5,79.18,26.85,88.33,46.9,,,10.65,13.11,11.03
7/20/2007,37.11,52.09,67.72,78.15,26.42,87.55,46.51,,,10.65,13.12,11.05
7/23/2007,37.24,52.15,67.96,78.12,26.44,88.09,46.89,,,10.65,13.12,11.04
7/24/2007,36.48,51.3,66.52,76.35,25.82,86.48,46.02,,,10.65,13.12,11.04
7/25/2007,36.61,51.49,66.62,76.2,25.76,86.18,45.98,,,10.66,13.12,11.04
7/26/2007,35.75,50.58,64.92,74.41,25.04,83.32,44.55,,,10.66,13.14,11.06
7/27/2007,35.2,50.04,63.82,73.4,24.57,82.02,43.81,,,10.66,13.13,11.05
7/30/2007,35.55,50.74,64.33,74.03,24.85,83.71,44.54,,,10.66,13.13,11.05
7/31/2007,35.13,49.85,63.76,73.34,24.58,83.76,44.52,,,10.66,13.14,11.06
8/1/2007,35.33,50.13,64.18,73.36,24.57,83.54,44.29,,,10.66,13.14,11.05
8/2/2007,35.52,50.33,64.42,74.06,24.67,83.75,44.45,,,10.66,13.12,11.04
8/3/2007,34.57,49,62.78,71.79,23.78,81.79,43.45,,,10.66,13.12,11.04
8/6/2007,35.29,50.01,64.17,72.63,24.07,83.21,44.25,,,10.66,13.11,11.01
