Date,Close/Last,Volume,Open,High,Low,Adjusted Close
02/07/2018,98.32,N/A,98.32,98.32,98.32,82.7945
02/06/2018,98.98,N/A,98.98,98.98,98.98,83.3503
02/05/2018,97.08,N/A,97.08,97.08,97.08,81.7503
02/02/2018,100.57,N/A,100.57,100.57,100.57,84.6892
02/01/2018,102.56,N/A,102.56,102.56,102.56,86.365
01/31/2018,102.54,N/A,102.54,102.54,102.54,86.3482
01/30/2018,102,N/A,102,102,102,85.8934
01/29/2018,102.84,N/A,102.84,102.84,102.84,86.6008
01/26/2018,103.6,N/A,103.6,103.6,103.6,87.2408
01/25/2018,102.33,N/A,102.33,102.33,102.33,86.1713
01/24/2018,102.05,N/A,102.05,102.05,102.05,85.9355
01/23/2018,102.29,N/A,102.29,102.29,102.29,86.1376
01/22/2018,101.74,N/A,101.74,101.74,101.74,85.6745
01/19/2018,100.82,N/A,100.82,100.82,100.82,84.8998
01/18/2018,100.13,N/A,100.13,100.13,100.13,84.3187
01/17/2018,99.93,N/A,99.93,99.93,99.93,84.1503
01/16/2018,98.97,N/A,98.97,98.97,98.97,83.3419
01/12/2018,99.41,N/A,99.41,99.41,99.41,83.7124
01/11/2018,98.75,N/A,98.75,98.75,98.75,83.1566
01/10/2018,98.15,N/A,98.15,98.15,98.15,82.6514
01/09/2018,98.47,N/A,98.47,98.47,98.47,82.9208
01/08/2018,98.31,N/A,98.31,98.31,98.31,82.7861
01/05/2018,97.98,N/A,97.98,97.98,97.98,82.5082
01/04/2018,96.98,N/A,96.98,96.98,96.98,81.6661
01/03/2018,96.66,N/A,96.66,96.66,96.66,81.3967
01/02/2018,95.61,N/A,95.61,95.61,95.61,80.5125
12/29/2017,94.6,N/A,94.6,94.6,94.6,79.6619
12/28/2017,95.05,N/A,95.05,95.05,95.05,80.0409
12/27/2017,94.9,N/A,94.9,94.9,94.9,79.9146
12/26/2017,94.79,N/A,94.79,94.79,94.79,79.8219
12/22/2017,94.9,N/A,94.9,94.9,94.9,79.9146
12/21/2017,95,N/A,95,95,95,79.9988
12/20/2017,95.05,N/A,95.05,95.05,95.05,80.0409
12/19/2017,95.28,N/A,95.28,95.28,95.28,80.2346
12/18/2017,95.73,N/A,95.73,95.73,95.73,80.6135
12/15/2017,100.11,N/A,100.11,100.11,100.11,80.6206
12/14/2017,99.04,N/A,99.04,99.04,99.04,79.7589
12/13/2017,99.26,N/A,99.26,99.26,99.26,79.936
12/12/2017,99.2,N/A,99.2,99.2,99.2,79.8877
12/11/2017,99.29,N/A,99.29,99.29,99.29,79.9602
12/08/2017,98.89,N/A,98.89,98.89,98.89,79.6381
12/07/2017,98.34,N/A,98.34,98.34,98.34,79.1951
12/06/2017,97.65,N/A,97.65,97.65,97.65,78.6395
12/05/2017,97.14,N/A,97.14,97.14,97.14,78.2288
12/04/2017,97.07,N/A,97.07,97.07,97.07,78.1724
12/01/2017,98.33,N/A,98.33,98.33,98.33,79.1871
11/30/2017,98.77,N/A,98.77,98.77,98.77,79.5414
11/29/2017,97.9,N/A,97.9,97.9,97.9,78.8408
11/28/2017,99.41,N/A,99.41,99.41,99.41,80.0568
11/27/2017,98.84,N/A,98.84,98.84,98.84,79.5978
11/24/2017,98.75,N/A,98.75,98.75,98.75,79.5253
11/22/2017,98.32,N/A,98.32,98.32,98.32,79.179
11/21/2017,98.43,N/A,98.43,98.43,98.43,79.2676
11/20/2017,97.41,N/A,97.41,97.41,97.41,78.4462
11/17/2017,97.25,N/A,97.25,97.25,97.25,78.3173
11/16/2017,97.47,N/A,97.47,97.47,97.47,78.4945
11/15/2017,96.41,N/A,96.41,96.41,96.41,77.6409
11/14/2017,96.94,N/A,96.94,96.94,96.94,78.0677
11/13/2017,96.99,N/A,96.99,96.99,96.99,78.108
11/10/2017,96.89,N/A,96.89,96.89,96.89,78.0274
11/09/2017,97.33,N/A,97.33,97.33,97.33,78.3818
11/08/2017,97.33,N/A,97.33,97.33,97.33,78.3818
11/07/2017,97.05,N/A,97.05,97.05,97.05,78.1563
11/06/2017,97.41,N/A,97.41,97.41,97.41,78.4462
11/03/2017,97.16,N/A,97.16,97.16,97.16,78.2449
11/02/2017,96.72,N/A,96.72,96.72,96.72,77.8905
11/01/2017,96.6,N/A,96.6,96.6,96.6,77.7939
10/31/2017,96.47,N/A,96.47,96.47,96.47,77.6892
10/30/2017,96.11,N/A,96.11,96.11,96.11,77.3993
10/27/2017,96.03,N/A,96.03,96.03,96.03,77.3349
10/26/2017,94.76,N/A,94.76,94.76,94.76,76.3121
10/25/2017,94.8,N/A,94.8,94.8,94.8,76.3443
10/24/2017,95.21,N/A,95.21,95.21,95.21,76.6745
10/23/2017,95.15,N/A,95.15,95.15,95.15,76.6262
10/20/2017,95.75,N/A,95.75,95.75,95.75,77.1094
10/19/2017,95.37,N/A,95.37,95.37,95.37,76.8033
10/18/2017,95.45,N/A,95.45,95.45,95.45,76.8678
10/17/2017,95.43,N/A,95.43,95.43,95.43,76.8517
10/16/2017,95.39,N/A,95.39,95.39,95.39,76.8194
10/13/2017,95.52,N/A,95.52,95.52,95.52,76.9241
10/12/2017,95.33,N/A,95.33,95.33,95.33,76.7711
10/11/2017,95.26,N/A,95.26,95.26,95.26,76.7148
10/10/2017,94.82,N/A,94.82,94.82,94.82,76.3604
10/09/2017,94.89,N/A,94.89,94.89,94.89,76.4168
10/06/2017,94.99,N/A,94.99,94.99,94.99,76.4973
10/05/2017,94.88,N/A,94.88,94.88,94.88,76.4087
10/04/2017,94.1,N/A,94.1,94.1,94.1,75.7806
10/03/2017,93.93,N/A,93.93,93.93,93.93,75.6437
10/02/2017,93.76,N/A,93.76,93.76,93.76,75.5068
09/29/2017,93.61,N/A,93.61,93.61,93.61,75.386
09/28/2017,92.96,N/A,92.96,92.96,92.96,74.8625
09/27/2017,93,N/A,93,93,93,74.8947
09/26/2017,92.24,N/A,92.24,92.24,92.24,74.2827
09/25/2017,92.29,N/A,92.29,92.29,92.29,74.323
09/22/2017,93.36,N/A,93.36,93.36,93.36,75.1847
09/21/2017,93.19,N/A,93.19,93.19,93.19,75.0477
09/20/2017,93.56,N/A,93.56,93.56,93.56,75.3457
09/19/2017,93.44,N/A,93.44,93.44,93.44,75.2491
09/18/2017,93.32,N/A,93.32,93.32,93.32,75.1524
09/15/2017,93.14,N/A,93.14,93.14,93.14,75.0075
09/14/2017,92.97,N/A,92.97,92.97,92.97,74.8706
09/13/2017,93.25,N/A,93.25,93.25,93.25,75.0961
09/12/2017,93.56,N/A,93.56,93.56,93.56,75.3457
09/11/2017,93.23,N/A,93.23,93.23,93.23,75.08
09/08/2017,92.26,N/A,92.26,92.26,92.26,74.2988
09/07/2017,92.52,N/A,92.52,92.52,92.52,74.5082
09/06/2017,91.88,N/A,91.88,91.88,91.88,73.9928
09/05/2017,91.71,N/A,91.71,91.71,91.71,73.8559
09/01/2017,92.22,N/A,92.22,92.22,92.22,74.2666
08/31/2017,92.24,N/A,92.24,92.24,92.24,74.2827
08/30/2017,91.5,N/A,91.5,91.5,91.5,73.6868
08/29/2017,90.73,N/A,90.73,90.73,90.73,73.0667
08/28/2017,90.53,N/A,90.53,90.53,90.53,72.9056
08/25/2017,90.33,N/A,90.33,90.33,90.33,72.7445
08/24/2017,90.29,N/A,90.29,90.29,90.29,72.7123
08/23/2017,90.24,N/A,90.24,90.24,90.24,72.6721
08/22/2017,90.62,N/A,90.62,90.62,90.62,72.9781
08/21/2017,89.35,N/A,89.35,89.35,89.35,71.9553
08/18/2017,89.26,N/A,89.26,89.26,89.26,71.8828
08/17/2017,89.27,N/A,89.27,89.27,89.27,71.8909
08/16/2017,90.72,N/A,90.72,90.72,90.72,73.0586
08/15/2017,90.35,N/A,90.35,90.35,90.35,72.7606
08/14/2017,90.44,N/A,90.44,90.44,90.44,72.8331
08/11/2017,89.34,N/A,89.34,89.34,89.34,71.9473
08/10/2017,88.89,N/A,88.89,88.89,88.89,71.5849
08/09/2017,90.67,N/A,90.67,90.67,90.67,73.0183
08/08/2017,90.75,N/A,90.75,90.75,90.75,73.0828
08/07/2017,91.22,N/A,91.22,91.22,91.22,73.4613
08/04/2017,90.86,N/A,90.86,90.86,90.86,73.1714
08/03/2017,90.61,N/A,90.61,90.61,90.61,72.97
08/02/2017,90.76,N/A,90.76,90.76,90.76,73.0908
08/01/2017,90.78,N/A,90.78,90.78,90.78,73.1069
07/31/2017,90.49,N/A,90.49,90.49,90.49,72.8734
07/28/2017,90.77,N/A,90.77,90.77,90.77,73.0989
07/27/2017,90.72,N/A,90.72,90.72,90.72,73.0586
07/26/2017,91.29,N/A,91.29,91.29,91.29,73.5176
07/25/2017,90.85,N/A,90.85,90.85,90.85,73.1633
07/24/2017,90.86,N/A,90.86,90.86,90.86,73.1714
07/21/2017,90.67,N/A,90.67,90.67,90.67,73.0183
07/20/2017,90.56,N/A,90.56,90.56,90.56,72.9298
07/19/2017,90.59,N/A,90.59,90.59,90.59,72.9539
07/18/2017,90.09,N/A,90.09,90.09,90.09,72.5513
07/17/2017,89.61,N/A,89.61,89.61,89.61,72.1647
07/14/2017,89.61,N/A,89.61,89.61,89.61,72.1647
07/13/2017,89.13,N/A,89.13,89.13,89.13,71.7781
07/12/2017,88.86,N/A,88.86,88.86,88.86,71.5607
07/11/2017,87.8,N/A,87.8,87.8,87.8,70.7071
07/10/2017,87.71,N/A,87.71,87.71,87.71,70.6346
07/07/2017,87.35,N/A,87.35,87.35,87.35,70.3447
07/06/2017,86.58,N/A,86.58,86.58,86.58,69.7246
07/05/2017,87.48,N/A,87.48,87.48,87.48,70.4494
07/03/2017,87.01,N/A,87.01,87.01,87.01,70.0709
06/30/2017,87.41,N/A,87.41,87.41,87.41,70.393
06/29/2017,87.32,N/A,87.32,87.32,87.32,70.3205
06/28/2017,88.56,N/A,88.56,88.56,88.56,71.3191
06/27/2017,87.49,N/A,87.49,87.49,87.49,70.4574
06/26/2017,88.5,N/A,88.5,88.5,88.5,71.2708
06/23/2017,88.8,N/A,88.8,88.8,88.8,71.5124
06/22/2017,88.37,N/A,88.37,88.37,88.37,71.1661
06/21/2017,88.33,N/A,88.33,88.33,88.33,71.1339
06/20/2017,87.76,N/A,87.76,87.76,87.76,70.6749
06/19/2017,88.27,N/A,88.27,88.27,88.27,71.0856
06/16/2017,87.24,N/A,87.24,87.24,87.24,70.2561
06/15/2017,87.38,N/A,87.38,87.38,87.38,70.3688
06/14/2017,87.75,N/A,87.75,87.75,87.75,70.6668
06/13/2017,87.8,N/A,87.8,87.8,87.8,70.7071
06/12/2017,87.1,N/A,87.1,87.1,87.1,70.1433
06/09/2017,88.7,N/A,88.7,88.7,88.7,71.4319
06/08/2017,88.7,N/A,88.7,88.7,88.7,71.4319
06/07/2017,88.47,N/A,88.47,88.47,88.47,71.2466
06/06/2017,88.19,N/A,88.19,88.19,88.19,71.0211
06/05/2017,88.63,N/A,88.63,88.63,88.63,71.3755
06/02/2017,88.64,N/A,88.64,88.64,88.64,71.3835
06/01/2017,87.96,N/A,87.96,87.96,87.96,70.8359
05/31/2017,87.14,N/A,87.14,87.14,87.14,70.1756
05/30/2017,87.23,N/A,87.23,87.23,87.23,70.248
05/26/2017,87.23,N/A,87.23,87.23,87.23,70.248
05/25/2017,87.21,N/A,87.21,87.21,87.21,70.2319
05/24/2017,86.52,N/A,86.52,86.52,86.52,69.6763
05/23/2017,85.99,N/A,85.99,85.99,85.99,69.2494
05/22/2017,85.91,N/A,85.91,85.91,85.91,69.185
05/19/2017,85.34,N/A,85.34,85.34,85.34,68.726
05/18/2017,84.83,N/A,84.83,84.83,84.83,68.3153
05/17/2017,84.38,N/A,84.38,84.38,84.38,67.9529
05/16/2017,86.17,N/A,86.17,86.17,86.17,69.3944
05/15/2017,86.09,N/A,86.09,86.09,86.09,69.33
05/12/2017,85.59,N/A,85.59,85.59,85.59,68.9273
05/11/2017,85.59,N/A,85.59,85.59,85.59,68.9273
05/10/2017,85.85,N/A,85.85,85.85,85.85,69.1367
05/09/2017,85.64,N/A,85.64,85.64,85.64,68.9676
05/08/2017,85.37,N/A,85.37,85.37,85.37,68.7501
05/05/2017,85.51,N/A,85.51,85.51,85.51,68.8629
05/04/2017,85.28,N/A,85.28,85.28,85.28,68.6777
05/03/2017,85.04,N/A,85.04,85.04,85.04,68.4844
05/02/2017,85.3,N/A,85.3,85.3,85.3,68.6938
05/01/2017,85.01,N/A,85.01,85.01,85.01,68.4602
04/28/2017,84.62,N/A,84.62,84.62,84.62,68.1462
04/27/2017,84.51,N/A,84.51,84.51,84.51,68.0576
04/26/2017,83.98,N/A,83.98,83.98,83.98,67.6308
04/25/2017,83.88,N/A,83.88,83.88,83.88,67.5502
04/24/2017,83.36,N/A,83.36,83.36,83.36,67.1315
04/21/2017,82.5,N/A,82.5,82.5,82.5,66.4389
04/20/2017,82.61,N/A,82.61,82.61,82.61,66.5275
04/19/2017,81.95,N/A,81.95,81.95,81.95,65.996
04/18/2017,81.81,N/A,81.81,81.81,81.81,65.8832
04/17/2017,81.94,N/A,81.94,81.94,81.94,65.9879
04/13/2017,81.2,N/A,81.2,81.2,81.2,65.392
04/12/2017,81.49,N/A,81.49,81.49,81.49,65.6255
04/11/2017,81.85,N/A,81.85,81.85,81.85,65.9154
04/10/2017,82.06,N/A,82.06,82.06,82.06,66.0845
04/07/2017,81.95,N/A,81.95,81.95,81.95,65.996
04/06/2017,81.97,N/A,81.97,81.97,81.97,66.0121
04/05/2017,81.7,N/A,81.7,81.7,81.7,65.7946
04/04/2017,81.91,N/A,81.91,81.91,81.91,65.9637
04/03/2017,81.94,N/A,81.94,81.94,81.94,65.9879
03/31/2017,82.12,N/A,82.12,82.12,82.12,66.1329
03/30/2017,82.17,N/A,82.17,82.17,82.17,66.1731
03/29/2017,82.05,N/A,82.05,82.05,82.05,66.0765
03/28/2017,81.75,N/A,81.75,81.75,81.75,65.8349
03/27/2017,81.3,N/A,81.3,81.3,81.3,65.4725
03/24/2017,81.26,N/A,81.26,81.26,81.26,65.4403
03/23/2017,81.14,N/A,81.14,81.14,81.14,65.3436
03/22/2017,81.27,N/A,81.27,81.27,81.27,65.4483
03/21/2017,80.93,N/A,80.93,80.93,80.93,65.1745
03/20/2017,82.16,N/A,82.16,82.16,82.16,66.1651
03/17/2017,82.31,N/A,82.31,82.31,82.31,66.2859
03/16/2017,82.25,N/A,82.25,82.25,82.25,66.2375
03/15/2017,82.23,N/A,82.23,82.23,82.23,66.2214
03/14/2017,81.65,N/A,81.65,81.65,81.65,65.7544
03/13/2017,81.93,N/A,81.93,81.93,81.93,65.9798
03/10/2017,81.74,N/A,81.74,81.74,81.74,65.8268
03/09/2017,81.49,N/A,81.49,81.49,81.49,65.6255
03/08/2017,81.36,N/A,81.36,81.36,81.36,65.5208
03/07/2017,81.15,N/A,81.15,81.15,81.15,65.3517
03/06/2017,81.38,N/A,81.38,81.38,81.38,65.5369
03/03/2017,81.59,N/A,81.59,81.59,81.59,65.706
03/02/2017,81.44,N/A,81.44,81.44,81.44,65.5852
03/01/2017,81.92,N/A,81.92,81.92,81.92,65.9718
02/28/2017,80.96,N/A,80.96,80.96,80.96,65.1987
02/27/2017,81.47,N/A,81.47,81.47,81.47,65.6094
02/24/2017,81.37,N/A,81.37,81.37,81.37,65.5289
02/23/2017,81.16,N/A,81.16,81.16,81.16,65.3597
02/22/2017,81.38,N/A,81.38,81.38,81.38,65.5369
02/21/2017,81.42,N/A,81.42,81.42,81.42,65.5691
02/17/2017,81.05,N/A,81.05,81.05,81.05,65.2712
02/16/2017,80.8,N/A,80.8,80.8,80.8,65.0698
02/15/2017,81.13,N/A,81.13,81.13,81.13,65.3356
02/14/2017,80.7,N/A,80.7,80.7,80.7,64.9893
02/13/2017,80.37,N/A,80.37,80.37,80.37,64.7235
02/10/2017,79.97,N/A,79.97,79.97,79.97,64.4014
02/09/2017,79.73,N/A,79.73,79.73,79.73,64.2081
02/08/2017,79.14,N/A,79.14,79.14,79.14,63.733
02/07/2017,78.87,N/A,78.87,78.87,78.87,63.5156
02/06/2017,78.63,N/A,78.63,78.63,78.63,63.3223
02/03/2017,78.67,N/A,78.67,78.67,78.67,63.3545
02/02/2017,78.15,N/A,78.15,78.15,78.15,62.9357
02/01/2017,78.18,N/A,78.18,78.18,78.18,62.9599
01/31/2017,78.13,N/A,78.13,78.13,78.13,62.9196
01/30/2017,78.19,N/A,78.19,78.19,78.19,62.968
01/27/2017,78.59,N/A,78.59,78.59,78.59,63.2901
01/26/2017,78.55,N/A,78.55,78.55,78.55,63.2579
01/25/2017,78.73,N/A,78.73,78.73,78.73,63.4028
01/24/2017,78.09,N/A,78.09,78.09,78.09,62.8874
01/23/2017,77.6,N/A,77.6,77.6,77.6,62.4928
01/20/2017,77.64,N/A,77.64,77.64,77.64,62.525
01/19/2017,77.67,N/A,77.67,77.67,77.67,62.5492
01/18/2017,77.91,N/A,77.91,77.91,77.91,62.7425
01/17/2017,77.74,N/A,77.74,77.74,77.74,62.6056
01/13/2017,78.03,N/A,78.03,78.03,78.03,62.8391
01/12/2017,77.75,N/A,77.75,77.75,77.75,62.6136
01/11/2017,77.77,N/A,77.77,77.77,77.77,62.6297
01/10/2017,77.68,N/A,77.68,77.68,77.68,62.5572
01/09/2017,77.66,N/A,77.66,77.66,77.66,62.5411
01/06/2017,77.65,N/A,77.65,77.65,77.65,62.5331
01/05/2017,77.06,N/A,77.06,77.06,77.06,62.0579
01/04/2017,76.88,N/A,76.88,76.88,76.88,61.913
01/03/2017,76.19,N/A,76.19,76.19,76.19,61.3573
12/30/2016,75.37,N/A,75.37,75.37,75.37,60.6969
12/29/2016,75.89,N/A,75.89,75.89,75.89,61.1157
12/28/2016,75.9,N/A,75.9,75.9,75.9,61.1238
12/27/2016,76.49,N/A,76.49,76.49,76.49,61.5989
12/23/2016,76.2,N/A,76.2,76.2,76.2,61.3654
12/22/2016,77.24,N/A,77.24,77.24,77.24,61.1904
12/21/2016,77.64,N/A,77.64,77.64,77.64,61.5073
12/20/2016,77.83,N/A,77.83,77.83,77.83,61.6578
12/19/2016,77.5,N/A,77.5,77.5,77.5,61.3964
12/16/2016,77.46,N/A,77.46,77.46,77.46,61.3647
12/15/2016,77.86,N/A,77.86,77.86,77.86,61.6816
12/14/2016,77.7,N/A,77.7,77.7,77.7,61.5548
12/13/2016,78.08,N/A,78.08,78.08,78.08,61.8559
12/12/2016,77.51,N/A,77.51,77.51,77.51,61.4043
12/09/2016,77.81,N/A,77.81,77.81,77.81,61.642
12/08/2016,77.47,N/A,77.47,77.47,77.47,61.3726
12/07/2016,77.28,N/A,77.28,77.28,77.28,61.2221
12/06/2016,76.44,N/A,76.44,76.44,76.44,60.5567
12/05/2016,76.3,N/A,76.3,76.3,76.3,60.4457
12/02/2016,75.55,N/A,75.55,75.55,75.55,59.8516
12/01/2016,75.47,N/A,75.47,75.47,75.47,59.7882
11/30/2016,76.58,N/A,76.58,76.58,76.58,60.6676
11/29/2016,77.53,N/A,77.53,77.53,77.53,61.4202
11/28/2016,77.38,N/A,77.38,77.38,77.38,61.3013
11/25/2016,77.9,N/A,77.9,77.9,77.9,61.7133
11/23/2016,77.68,N/A,77.68,77.68,77.68,61.539
11/22/2016,77.79,N/A,77.79,77.79,77.79,61.6261
11/21/2016,77.78,N/A,77.78,77.78,77.78,61.6182
11/18/2016,77.05,N/A,77.05,77.05,77.05,61.0399
11/17/2016,77.36,N/A,77.36,77.36,77.36,61.2855
11/16/2016,76.58,N/A,76.58,76.58,76.58,60.6676
11/15/2016,76.45,N/A,76.45,76.45,76.45,60.5646
11/14/2016,75.81,N/A,75.81,75.81,75.81,60.0576
11/11/2016,76.46,N/A,76.46,76.46,76.46,60.5725
11/10/2016,76.74,N/A,76.74,76.74,76.74,60.7943
11/09/2016,77.47,N/A,77.47,77.47,77.47,61.3726
11/08/2016,76.96,N/A,76.96,76.96,76.96,60.9686
11/07/2016,76.58,N/A,76.58,76.58,76.58,60.6676
11/04/2016,74.95,N/A,74.95,74.95,74.95,59.3763
11/03/2016,74.99,N/A,74.99,74.99,74.99,59.408
11/02/2016,75.54,N/A,75.54,75.54,75.54,59.8437
11/01/2016,76.38,N/A,76.38,76.38,76.38,60.5091
10/31/2016,76.97,N/A,76.97,76.97,76.97,60.9765
10/28/2016,77.07,N/A,77.07,77.07,77.07,61.0558
10/27/2016,77.18,N/A,77.18,77.18,77.18,61.1429
10/26/2016,77.48,N/A,77.48,77.48,77.48,61.3806
10/25/2016,77.99,N/A,77.99,77.99,77.99,61.7846
10/24/2016,78.86,N/A,78.86,78.86,78.86,62.4738
10/21/2016,78.35,N/A,78.35,78.35,78.35,62.0698
10/20/2016,77.97,N/A,77.97,77.97,77.97,61.7687
10/19/2016,78.21,N/A,78.21,78.21,78.21,61.9589
10/18/2016,77.89,N/A,77.89,77.89,77.89,61.7054
10/17/2016,77.14,N/A,77.14,77.14,77.14,61.1112
10/14/2016,77.4,N/A,77.4,77.4,77.4,61.3172
10/13/2016,77.39,N/A,77.39,77.39,77.39,61.3093
10/12/2016,77.67,N/A,77.67,77.67,77.67,61.5311
10/11/2016,77.61,N/A,77.61,77.61,77.61,61.4835
10/10/2016,78.87,N/A,78.87,78.87,78.87,62.4817
10/07/2016,78.58,N/A,78.58,78.58,78.58,62.252
10/06/2016,78.92,N/A,78.92,78.92,78.92,62.5213
10/05/2016,79.03,N/A,79.03,79.03,79.03,62.6085
10/04/2016,78.85,N/A,78.85,78.85,78.85,62.4659
10/03/2016,79.07,N/A,79.07,79.07,79.07,62.6402
09/30/2016,79.21,N/A,79.21,79.21,79.21,62.7511
09/29/2016,78.6,N/A,78.6,78.6,78.6,62.2678
09/28/2016,79.36,N/A,79.36,79.36,79.36,62.8699
09/27/2016,79.28,N/A,79.28,79.28,79.28,62.8065
09/26/2016,78.59,N/A,78.59,78.59,78.59,62.2599
09/23/2016,79.23,N/A,79.23,79.23,79.23,62.7669
09/22/2016,79.55,N/A,79.55,79.55,79.55,63.0204
09/21/2016,78.89,N/A,78.89,78.89,78.89,62.4976
09/20/2016,78.13,N/A,78.13,78.13,78.13,61.8955
09/19/2016,78.13,N/A,78.13,78.13,78.13,61.8955
09/16/2016,78.19,N/A,78.19,78.19,78.19,61.943
09/15/2016,78.35,N/A,78.35,78.35,78.35,62.0698
09/14/2016,77.54,N/A,77.54,77.54,77.54,61.4281
09/13/2016,77.47,N/A,77.47,77.47,77.47,61.3726
09/12/2016,78.44,N/A,78.44,78.44,78.44,62.1411
09/09/2016,77.27,N/A,77.27,77.27,77.27,61.2142
09/08/2016,79.1,N/A,79.1,79.1,79.1,62.6639
09/07/2016,79.48,N/A,79.48,79.48,79.48,62.965
09/06/2016,79.35,N/A,79.35,79.35,79.35,62.862
09/02/2016,78.93,N/A,78.93,78.93,78.93,62.5293
09/01/2016,78.64,N/A,78.64,78.64,78.64,62.2995
08/31/2016,78.52,N/A,78.52,78.52,78.52,62.2045
08/30/2016,78.63,N/A,78.63,78.63,78.63,62.2916
08/29/2016,78.79,N/A,78.79,78.79,78.79,62.4184
08/26/2016,78.57,N/A,78.57,78.57,78.57,62.2441
08/25/2016,78.55,N/A,78.55,78.55,78.55,62.2282
08/24/2016,78.69,N/A,78.69,78.69,78.69,62.3391
08/23/2016,79.32,N/A,79.32,79.32,79.32,62.8382
08/22/2016,79.12,N/A,79.12,79.12,79.12,62.6798
08/19/2016,79.06,N/A,79.06,79.06,79.06,62.6323
08/18/2016,79.08,N/A,79.08,79.08,79.08,62.6481
08/17/2016,78.93,N/A,78.93,78.93,78.93,62.5293
08/16/2016,78.96,N/A,78.96,78.96,78.96,62.553
08/15/2016,79.52,N/A,79.52,79.52,79.52,62.9967
08/12/2016,79.21,N/A,79.21,79.21,79.21,62.7511
08/11/2016,79.29,N/A,79.29,79.29,79.29,62.8145
08/10/2016,78.92,N/A,78.92,78.92,78.92,62.5213
08/09/2016,79.06,N/A,79.06,79.06,79.06,62.6323
08/08/2016,78.99,N/A,78.99,78.99,78.99,62.5768
08/05/2016,79.3,N/A,79.3,79.3,79.3,62.8224
08/04/2016,79.33,N/A,79.33,79.33,79.33,62.8462
08/03/2016,79.28,N/A,79.28,79.28,79.28,62.8065
08/02/2016,78.96,N/A,78.96,78.96,78.96,62.553
08/01/2016,79.45,N/A,79.45,79.45,79.45,62.9412
07/29/2016,79.22,N/A,79.22,79.22,79.22,62.759
07/28/2016,79.16,N/A,79.16,79.16,79.16,62.7115
07/27/2016,78.67,N/A,78.67,78.67,78.67,62.3233
07/26/2016,78.54,N/A,78.54,78.54,78.54,62.2203
07/25/2016,78.47,N/A,78.47,78.47,78.47,62.1649
07/22/2016,78.54,N/A,78.54,78.54,78.54,62.2203
07/21/2016,78.12,N/A,78.12,78.12,78.12,61.8876
07/20/2016,78.15,N/A,78.15,78.15,78.15,61.9113
07/19/2016,77.51,N/A,77.51,77.51,77.51,61.4043
07/18/2016,77.56,N/A,77.56,77.56,77.56,61.4439
07/15/2016,77.27,N/A,77.27,77.27,77.27,61.2142
07/14/2016,77.43,N/A,77.43,77.43,77.43,61.3409
07/13/2016,76.98,N/A,76.98,76.98,76.98,60.9845
07/12/2016,77.13,N/A,77.13,77.13,77.13,61.1033
07/11/2016,76.62,N/A,76.62,76.62,76.62,60.6993
07/08/2016,76.36,N/A,76.36,76.36,76.36,60.4933
07/07/2016,75.18,N/A,75.18,75.18,75.18,59.5585
07/06/2016,75.06,N/A,75.06,75.06,75.06,59.4634
07/05/2016,74.56,N/A,74.56,74.56,74.56,59.0673
07/01/2016,74.92,N/A,74.92,74.92,74.92,59.3525
06/30/2016,74.62,N/A,74.62,74.62,74.62,59.1148
06/29/2016,74.1,N/A,74.1,74.1,74.1,58.7029
06/28/2016,72.77,N/A,72.77,72.77,72.77,57.6492
06/27/2016,71.31,N/A,71.31,71.31,71.31,56.4926
06/24/2016,72.78,N/A,72.78,72.78,72.78,57.6572
06/23/2016,75.61,N/A,75.61,75.61,75.61,59.8991
06/22/2016,74.54,N/A,74.54,74.54,74.54,59.0515
06/21/2016,74.72,N/A,74.72,74.72,74.72,59.1941
06/20/2016,74.6,N/A,74.6,74.6,74.6,59.099
06/17/2016,74.14,N/A,74.14,74.14,74.14,58.7346
06/16/2016,74.69,N/A,74.69,74.69,74.69,59.1703
06/15/2016,74.66,N/A,74.66,74.66,74.66,59.1465
06/14/2016,74.78,N/A,74.78,74.78,74.78,59.2416
06/13/2016,74.92,N/A,74.92,74.92,74.92,59.3525
06/10/2016,75.52,N/A,75.52,75.52,75.52,59.8278
06/09/2016,76.52,N/A,76.52,76.52,76.52,60.62
06/08/2016,76.83,N/A,76.83,76.83,76.83,60.8656
06/07/2016,76.54,N/A,76.54,76.54,76.54,60.6359
06/06/2016,76.71,N/A,76.71,76.71,76.71,60.7706
06/03/2016,76.4,N/A,76.4,76.4,76.4,60.525
06/02/2016,76.71,N/A,76.71,76.71,76.71,60.7706
06/01/2016,76.27,N/A,76.27,76.27,76.27,60.422
05/31/2016,76.18,N/A,76.18,76.18,76.18,60.3507
05/27/2016,76.15,N/A,76.15,76.15,76.15,60.3269
05/26/2016,75.74,N/A,75.74,75.74,75.74,60.0021
05/25/2016,75.63,N/A,75.63,75.63,75.63,59.915
05/24/2016,75.34,N/A,75.34,75.34,75.34,59.6852
05/23/2016,74.05,N/A,74.05,74.05,74.05,58.6633
05/20/2016,74.24,N/A,74.24,74.24,74.24,58.8138
05/19/2016,73.6,N/A,73.6,73.6,73.6,58.3068
05/18/2016,74.07,N/A,74.07,74.07,74.07,58.6791
05/17/2016,73.92,N/A,73.92,73.92,73.92,58.5603
05/16/2016,74.7,N/A,74.7,74.7,74.7,59.1782
05/13/2016,73.98,N/A,73.98,73.98,73.98,58.6078
